;Ano;Codigo;Codigo_Mes;Periodo;Casos;Descricao
548;2018;4;11;2018.11;5;Febre Hemorrágica do Dengue
549;2018;4;12;2018.12;13;Dengue com sinais de alarme
550;2018;4;12;2018.12;13;Dengue com complicações
551;2018;4;12;2018.12;13;Febre Hemorrágica do Dengue
552;2019;4;1;2019.01;98;Dengue com sinais de alarme
553;2019;4;1;2019.01;98;Dengue com complicações
554;2019;4;1;2019.01;98;Febre Hemorrágica do Dengue
555;2019;4;2;2019.02;237;Dengue com sinais de alarme
556;2019;4;2;2019.02;237;Dengue com complicações
557;2019;4;2;2019.02;237;Febre Hemorrágica do Dengue
558;2019;4;3;2019.03;420;Dengue com sinais de alarme
559;2019;4;3;2019.03;420;Dengue com complicações
560;2019;4;3;2019.03;420;Febre Hemorrágica do Dengue
561;2019;4;4;2019.04;852;Dengue com sinais de alarme
562;2019;4;4;2019.04;852;Dengue com complicações
563;2019;4;4;2019.04;852;Febre Hemorrágica do Dengue
564;2019;4;5;2019.05;969;Dengue com sinais de alarme
565;2019;4;5;2019.05;969;Dengue com complicações
566;2019;4;5;2019.05;969;Febre Hemorrágica do Dengue
567;2019;4;6;2019.06;298;Dengue com sinais de alarme
568;2019;4;6;2019.06;298;Dengue com complicações
569;2019;4;6;2019.06;298;Febre Hemorrágica do Dengue
570;2019;4;7;2019.07;42;Dengue com sinais de alarme
571;2019;4;7;2019.07;42;Dengue com complicações
572;2019;4;7;2019.07;42;Febre Hemorrágica do Dengue
573;2019;4;8;2019.08;12;Dengue com sinais de alarme
574;2019;4;8;2019.08;12;Dengue com complicações
575;2019;4;8;2019.08;12;Febre Hemorrágica do Dengue
576;2019;4;9;2019.09;11;Dengue com sinais de alarme
577;2019;4;9;2019.09;11;Dengue com complicações
578;2019;4;9;2019.09;11;Febre Hemorrágica do Dengue
579;2019;4;10;2019.10;14;Dengue com sinais de alarme
580;2019;4;10;2019.10;14;Dengue com complicações
581;2019;4;10;2019.10;14;Febre Hemorrágica do Dengue
582;2019;4;11;2019.11;9;Dengue com sinais de alarme
583;2019;4;11;2019.11;9;Dengue com complicações
584;2019;4;11;2019.11;9;Febre Hemorrágica do Dengue
585;2019;4;12;2019.12;16;Dengue com sinais de alarme
586;2019;4;12;2019.12;16;Dengue com complicações
587;2019;4;12;2019.12;16;Febre Hemorrágica do Dengue
588;2020;4;1;2020.01;33;Dengue com sinais de alarme
589;2020;4;1;2020.01;33;Dengue com complicações
590;2020;4;1;2020.01;33;Febre Hemorrágica do Dengue
591;2020;4;2;2020.02;75;Dengue com sinais de alarme
592;2020;4;2;2020.02;75;Dengue com complicações
593;2020;4;2;2020.02;75;Febre Hemorrágica do Dengue
594;2020;4;3;2020.03;82;Dengue com sinais de alarme
595;2020;4;3;2020.03;82;Dengue com complicações
596;2020;4;3;2020.03;82;Febre Hemorrágica do Dengue
597;2020;4;4;2020.04;68;Dengue com sinais de alarme
598;2020;4;4;2020.04;68;Dengue com complicações
599;2020;4;4;2020.04;68;Febre Hemorrágica do Dengue
600;2020;4;5;2020.05;33;Dengue com sinais de alarme
601;2020;4;5;2020.05;33;Dengue com complicações
602;2020;4;5;2020.05;33;Febre Hemorrágica do Dengue
603;2020;4;6;2020.06;17;Dengue com sinais de alarme
604;2020;4;6;2020.06;17;Dengue com complicações
605;2020;4;6;2020.06;17;Febre Hemorrágica do Dengue
606;2020;4;7;2020.07;4;Dengue com sinais de alarme
607;2020;4;7;2020.07;4;Dengue com complicações
608;2020;4;7;2020.07;4;Febre Hemorrágica do Dengue
609;2020;4;8;2020.08;4;Dengue com sinais de alarme
610;2020;4;8;2020.08;4;Dengue com complicações
611;2020;4;8;2020.08;4;Febre Hemorrágica do Dengue
612;2020;4;9;2020.09;4;Dengue com sinais de alarme
613;2020;4;9;2020.09;4;Dengue com complicações
614;2020;4;9;2020.09;4;Febre Hemorrágica do Dengue
615;2020;4;10;2020.10;4;Dengue com sinais de alarme
616;2020;4;10;2020.10;4;Dengue com complicações
617;2020;4;10;2020.10;4;Febre Hemorrágica do Dengue
618;2020;4;11;2020.11;4;Dengue com sinais de alarme
619;2020;4;11;2020.11;4;Dengue com complicações
620;2020;4;11;2020.11;4;Febre Hemorrágica do Dengue
621;2020;4;12;2020.12;9;Dengue com sinais de alarme
622;2020;4;12;2020.12;9;Dengue com complicações
623;2020;4;12;2020.12;9;Febre Hemorrágica do Dengue
624;2021;4;1;2021.01;3;Dengue com sinais de alarme
625;2021;4;1;2021.01;3;Dengue com complicações
626;2021;4;1;2021.01;3;Febre Hemorrágica do Dengue
627;2021;4;2;2021.02;7;Dengue com sinais de alarme
628;2021;4;2;2021.02;7;Dengue com complicações
629;2021;4;2;2021.02;7;Febre Hemorrágica do Dengue
630;2021;4;3;2021.03;5;Dengue com sinais de alarme
631;2021;4;3;2021.03;5;Dengue com complicações
632;2021;4;3;2021.03;5;Febre Hemorrágica do Dengue
633;2021;4;4;2021.04;10;Dengue com sinais de alarme
634;2021;4;4;2021.04;10;Dengue com complicações
635;2021;4;4;2021.04;10;Febre Hemorrágica do Dengue
636;2021;4;5;2021.05;9;Dengue com sinais de alarme
637;2021;4;5;2021.05;9;Dengue com complicações
638;2021;4;5;2021.05;9;Febre Hemorrágica do Dengue
639;2021;4;6;2021.06;4;Dengue com sinais de alarme
640;2021;4;6;2021.06;4;Dengue com complicações
641;2021;4;6;2021.06;4;Febre Hemorrágica do Dengue
642;2021;4;7;2021.07;3;Dengue com sinais de alarme
643;2021;4;7;2021.07;3;Dengue com complicações
644;2021;4;7;2021.07;3;Febre Hemorrágica do Dengue
645;2021;4;8;2021.08;1;Dengue com sinais de alarme
646;2021;4;8;2021.08;1;Dengue com complicações
647;2021;4;8;2021.08;1;Febre Hemorrágica do Dengue
648;2021;4;9;2021.09;2;Dengue com sinais de alarme
649;2021;4;9;2021.09;2;Dengue com complicações
650;2021;4;9;2021.09;2;Febre Hemorrágica do Dengue
651;2021;4;10;2021.10;3;Dengue com sinais de alarme
652;2021;4;10;2021.10;3;Dengue com complicações
653;2021;4;10;2021.10;3;Febre Hemorrágica do Dengue
654;2021;4;11;2021.11;4;Dengue com sinais de alarme
655;2021;4;11;2021.11;4;Dengue com complicações
656;2021;4;11;2021.11;4;Febre Hemorrágica do Dengue
657;2021;4;12;2021.12;4;Dengue com sinais de alarme
658;2021;4;12;2021.12;4;Dengue com complicações
659;2021;4;12;2021.12;4;Febre Hemorrágica do Dengue
660;2014;5;1;2014.01;2;Dengue grave
661;2014;5;1;2014.01;2;Síndrome do Choque do Dengue
662;2014;5;2;2014.02;4;Dengue grave
663;2014;5;2;2014.02;4;Síndrome do Choque do Dengue
664;2014;5;3;2014.03;15;Dengue grave
665;2014;5;3;2014.03;15;Síndrome do Choque do Dengue
666;2014;5;4;2014.04;13;Dengue grave
667;2014;5;4;2014.04;13;Síndrome do Choque do Dengue
668;2014;5;5;2014.05;7;Dengue grave
669;2014;5;5;2014.05;7;Síndrome do Choque do Dengue
670;2014;5;6;2014.06;1;Dengue grave
671;2014;5;6;2014.06;1;Síndrome do Choque do Dengue
672;2014;5;7;2014.07;2;Dengue grave
673;2014;5;7;2014.07;2;Síndrome do Choque do Dengue
674;2014;5;8;2014.08;0;Dengue grave
675;2014;5;8;2014.08;0;Síndrome do Choque do Dengue
676;2014;5;9;2014.09;2;Dengue grave
677;2014;5;9;2014.09;2;Síndrome do Choque do Dengue
678;2014;5;10;2014.10;1;Dengue grave
679;2014;5;10;2014.10;1;Síndrome do Choque do Dengue
680;2014;5;11;2014.11;1;Dengue grave
681;2014;5;11;2014.11;1;Síndrome do Choque do Dengue
682;2014;5;12;2014.12;4;Dengue grave
683;2014;5;12;2014.12;4;Síndrome do Choque do Dengue
684;2015;5;1;2015.01;7;Dengue grave
685;2015;5;1;2015.01;7;Síndrome do Choque do Dengue
686;2015;5;2;2015.02;10;Dengue grave
687;2015;5;2;2015.02;10;Síndrome do Choque do Dengue
688;2015;5;3;2015.03;28;Dengue grave
689;2015;5;3;2015.03;28;Síndrome do Choque do Dengue
690;2015;5;4;2015.04;39;Dengue grave
691;2015;5;4;2015.04;39;Síndrome do Choque do Dengue
692;2015;5;5;2015.05;29;Dengue grave
693;2015;5;5;2015.05;29;Síndrome do Choque do Dengue
694;2015;5;6;2015.06;11;Dengue grave
695;2015;5;6;2015.06;11;Síndrome do Choque do Dengue
696;2015;5;7;2015.07;1;Dengue grave
697;2015;5;7;2015.07;1;Síndrome do Choque do Dengue
698;2015;5;8;2015.08;1;Dengue grave
699;2015;5;8;2015.08;1;Síndrome do Choque do Dengue
700;2015;5;9;2015.09;3;Dengue grave
701;2015;5;9;2015.09;3;Síndrome do Choque do Dengue
702;2015;5;10;2015.10;3;Dengue grave
703;2015;5;10;2015.10;3;Síndrome do Choque do Dengue
704;2015;5;11;2015.11;0;Dengue grave
705;2015;5;11;2015.11;0;Síndrome do Choque do Dengue
706;2015;5;12;2015.12;2;Dengue grave
707;2015;5;12;2015.12;2;Síndrome do Choque do Dengue
708;2016;5;1;2016.01;32;Dengue grave
709;2016;5;1;2016.01;32;Síndrome do Choque do Dengue
710;2016;5;2;2016.02;80;Dengue grave
711;2016;5;2;2016.02;80;Síndrome do Choque do Dengue
712;2016;5;3;2016.03;89;Dengue grave
713;2016;5;3;2016.03;89;Síndrome do Choque do Dengue
714;2016;5;4;2016.04;46;Dengue grave
715;2016;5;4;2016.04;46;Síndrome do Choque do Dengue
716;2016;5;5;2016.05;20;Dengue grave
717;2016;5;5;2016.05;20;Síndrome do Choque do Dengue
718;2016;5;6;2016.06;3;Dengue grave
719;2016;5;6;2016.06;3;Síndrome do Choque do Dengue
720;2016;5;7;2016.07;0;Dengue grave
721;2016;5;7;2016.07;0;Síndrome do Choque do Dengue
722;2016;5;8;2016.08;2;Dengue grave
723;2016;5;8;2016.08;2;Síndrome do Choque do Dengue
724;2016;5;9;2016.09;3;Dengue grave
725;2016;5;9;2016.09;3;Síndrome do Choque do Dengue
726;2016;5;10;2016.10;0;Dengue grave
727;2016;5;10;2016.10;0;Síndrome do Choque do Dengue
728;2016;5;11;2016.11;1;Dengue grave
729;2016;5;11;2016.11;1;Síndrome do Choque do Dengue
730;2016;5;12;2016.12;4;Dengue grave
731;2016;5;12;2016.12;4;Síndrome do Choque do Dengue
732;2017;5;1;2017.01;8;Dengue grave
733;2017;5;1;2017.01;8;Síndrome do Choque do Dengue
734;2017;5;2;2017.02;2;Dengue grave
735;2017;5;2;2017.02;2;Síndrome do Choque do Dengue
736;2017;5;3;2017.03;3;Dengue grave
737;2017;5;3;2017.03;3;Síndrome do Choque do Dengue
738;2017;5;4;2017.04;4;Dengue grave
739;2017;5;4;2017.04;4;Síndrome do Choque do Dengue
740;2017;5;5;2017.05;2;Dengue grave
741;2017;5;5;2017.05;2;Síndrome do Choque do Dengue
742;2017;5;6;2017.06;1;Dengue grave
743;2017;5;6;2017.06;1;Síndrome do Choque do Dengue
744;2017;5;7;2017.07;2;Dengue grave
745;2017;5;7;2017.07;2;Síndrome do Choque do Dengue
746;2017;5;8;2017.08;0;Dengue grave
747;2017;5;8;2017.08;0;Síndrome do Choque do Dengue
748;2017;5;9;2017.09;0;Dengue grave
749;2017;5;9;2017.09;0;Síndrome do Choque do Dengue
750;2017;5;10;2017.10;2;Dengue grave
751;2017;5;10;2017.10;2;Síndrome do Choque do Dengue
752;2017;5;11;2017.11;2;Dengue grave
753;2017;5;11;2017.11;2;Síndrome do Choque do Dengue
754;2017;5;12;2017.12;2;Dengue grave
755;2017;5;12;2017.12;2;Síndrome do Choque do Dengue
756;2018;5;1;2018.01;4;Dengue grave
757;2018;5;1;2018.01;4;Síndrome do Choque do Dengue
758;2018;5;2;2018.02;0;Dengue grave
759;2018;5;2;2018.02;0;Síndrome do Choque do Dengue
760;2018;5;3;2018.03;2;Dengue grave
761;2018;5;3;2018.03;2;Síndrome do Choque do Dengue
762;2018;5;4;2018.04;5;Dengue grave
763;2018;5;4;2018.04;5;Síndrome do Choque do Dengue
764;2018;5;5;2018.05;5;Dengue grave
765;2018;5;5;2018.05;5;Síndrome do Choque do Dengue
766;2018;5;6;2018.06;2;Dengue grave
767;2018;5;6;2018.06;2;Síndrome do Choque do Dengue
768;2018;5;7;2018.07;1;Dengue grave
769;2018;5;7;2018.07;1;Síndrome do Choque do Dengue
770;2018;5;8;2018.08;1;Dengue grave
771;2018;5;8;2018.08;1;Síndrome do Choque do Dengue
772;2018;5;9;2018.09;0;Dengue grave
773;2018;5;9;2018.09;0;Síndrome do Choque do Dengue
774;2018;5;10;2018.10;1;Dengue grave
775;2018;5;10;2018.10;1;Síndrome do Choque do Dengue
776;2018;5;11;2018.11;1;Dengue grave
777;2018;5;11;2018.11;1;Síndrome do Choque do Dengue
778;2018;5;12;2018.12;9;Dengue grave
779;2018;5;12;2018.12;9;Síndrome do Choque do Dengue
780;2019;5;1;2019.01;16;Dengue grave
781;2019;5;1;2019.01;16;Síndrome do Choque do Dengue
782;2019;5;2;2019.02;27;Dengue grave
783;2019;5;2;2019.02;27;Síndrome do Choque do Dengue
784;2019;5;3;2019.03;58;Dengue grave
785;2019;5;3;2019.03;58;Síndrome do Choque do Dengue
786;2019;5;4;2019.04;84;Dengue grave
787;2019;5;4;2019.04;84;Síndrome do Choque do Dengue
788;2019;5;5;2019.05;70;Dengue grave
789;2019;5;5;2019.05;70;Síndrome do Choque do Dengue
790;2019;5;6;2019.06;13;Dengue grave
791;2019;5;6;2019.06;13;Síndrome do Choque do Dengue
792;2019;5;7;2019.07;2;Dengue grave
793;2019;5;7;2019.07;2;Síndrome do Choque do Dengue
794;2019;5;8;2019.08;2;Dengue grave
795;2019;5;8;2019.08;2;Síndrome do Choque do Dengue
796;2019;5;9;2019.09;2;Dengue grave
797;2019;5;9;2019.09;2;Síndrome do Choque do Dengue
798;2019;5;10;2019.10;0;Dengue grave
799;2019;5;10;2019.10;0;Síndrome do Choque do Dengue
800;2019;5;11;2019.11;4;Dengue grave
801;2019;5;11;2019.11;4;Síndrome do Choque do Dengue
802;2019;5;12;2019.12;3;Dengue grave
803;2019;5;12;2019.12;3;Síndrome do Choque do Dengue
804;2020;5;1;2020.01;8;Dengue grave
805;2020;5;1;2020.01;8;Síndrome do Choque do Dengue
806;2020;5;2;2020.02;5;Dengue grave
807;2020;5;2;2020.02;5;Síndrome do Choque do Dengue
808;2020;5;3;2020.03;9;Dengue grave
809;2020;5;3;2020.03;9;Síndrome do Choque do Dengue
810;2020;5;4;2020.04;7;Dengue grave
811;2020;5;4;2020.04;7;Síndrome do Choque do Dengue
812;2020;5;5;2020.05;8;Dengue grave
813;2020;5;5;2020.05;8;Síndrome do Choque do Dengue
814;2020;5;6;2020.06;4;Dengue grave
815;2020;5;6;2020.06;4;Síndrome do Choque do Dengue
816;2020;5;7;2020.07;3;Dengue grave
817;2020;5;7;2020.07;3;Síndrome do Choque do Dengue
818;2020;5;8;2020.08;0;Dengue grave
819;2020;5;8;2020.08;0;Síndrome do Choque do Dengue
820;2020;5;9;2020.09;3;Dengue grave
821;2020;5;9;2020.09;3;Síndrome do Choque do Dengue
822;2020;5;10;2020.10;0;Dengue grave
823;2020;5;10;2020.10;0;Síndrome do Choque do Dengue
824;2020;5;11;2020.11;0;Dengue grave
825;2020;5;11;2020.11;0;Síndrome do Choque do Dengue
826;2020;5;12;2020.12;1;Dengue grave
827;2020;5;12;2020.12;1;Síndrome do Choque do Dengue
828;2021;5;1;2021.01;2;Dengue grave
829;2021;5;1;2021.01;2;Síndrome do Choque do Dengue
830;2021;5;2;2021.02;1;Dengue grave
831;2021;5;2;2021.02;1;Síndrome do Choque do Dengue
832;2021;5;3;2021.03;1;Dengue grave
833;2021;5;3;2021.03;1;Síndrome do Choque do Dengue
834;2021;5;4;2021.04;3;Dengue grave
835;2021;5;4;2021.04;3;Síndrome do Choque do Dengue
836;2021;5;5;2021.05;2;Dengue grave
837;2021;5;5;2021.05;2;Síndrome do Choque do Dengue
838;2021;5;6;2021.06;0;Dengue grave
839;2021;5;6;2021.06;0;Síndrome do Choque do Dengue
840;2021;5;7;2021.07;1;Dengue grave
841;2021;5;7;2021.07;1;Síndrome do Choque do Dengue
842;2021;5;8;2021.08;1;Dengue grave
843;2021;5;8;2021.08;1;Síndrome do Choque do Dengue
844;2021;5;9;2021.09;1;Dengue grave
845;2021;5;9;2021.09;1;Síndrome do Choque do Dengue
846;2021;5;10;2021.10;1;Dengue grave
847;2021;5;10;2021.10;1;Síndrome do Choque do Dengue
848;2021;5;11;2021.11;1;Dengue grave
849;2021;5;11;2021.11;1;Síndrome do Choque do Dengue
850;2021;5;12;2021.12;0;Dengue grave
851;2021;5;12;2021.12;0;Síndrome do Choque do Dengue
